,Age,Job,Marital.Status,Education,Credit,Balance..euros.,Housing.Loan,Personal.Loan,Contact,Last.Contact.Day,Last.Contact.Month,Last.Contact.Duration,Campaign,Pdays,Previous,Poutcome,Subscription
23430,32,self-employed,married,tertiary,0,518,0,0,cellular,27,aug,462,5,-1,0.0,unknown,0
23431,38,unemployed,single,secondary,0,0,0,0,cellular,27,aug,44,3,-1,0.0,unknown,0
23432,45,blue-collar,married,secondary,0,534,0,0,cellular,27,aug,104,6,-1,0.0,unknown,0
23435,56,self-employed,married,secondary,0,1539,0,0,cellular,28,aug,149,14,-1,0.0,unknown,0
23437,30,technician,single,tertiary,0,849,0,0,cellular,28,aug,81,4,-1,0.0,unknown,0
23438,33,management,single,tertiary,0,2637,0,0,cellular,28,aug,583,17,-1,0.0,unknown,1
23442,50,admin.,married,secondary,0,715,0,0,cellular,28,aug,131,13,-1,0.0,unknown,0
23443,47,technician,married,secondary,0,65,0,0,cellular,28,aug,118,8,-1,0.0,unknown,0
23445,48,admin.,married,secondary,0,844,0,0,cellular,28,aug,12,21,-1,0.0,unknown,0
23446,32,management,single,tertiary,0,2629,0,0,cellular,28,aug,77,4,-1,0.0,unknown,0
23447,33,management,single,tertiary,0,0,0,0,cellular,28,aug,236,10,-1,0.0,unknown,0
23448,46,services,married,secondary,0,-11,1,0,cellular,28,aug,74,6,-1,0.0,unknown,0
23449,43,technician,divorced,secondary,0,-278,0,0,cellular,28,aug,103,8,-1,0.0,unknown,0
23453,59,management,married,tertiary,0,1585,0,0,telephone,28,aug,91,5,-1,0.0,unknown,0
23455,41,management,married,tertiary,0,2676,0,0,cellular,28,aug,210,4,-1,0.0,unknown,0
23456,32,management,single,tertiary,0,1134,0,0,cellular,28,aug,85,4,-1,0.0,unknown,0
23457,31,technician,single,secondary,0,1510,1,0,cellular,28,aug,74,14,-1,0.0,unknown,0
23459,31,management,married,tertiary,0,357,1,0,cellular,28,aug,104,5,-1,0.0,unknown,0
23460,58,retired,married,secondary,1,-146,0,1,cellular,28,aug,192,8,-1,0.0,unknown,0
23461,41,technician,single,secondary,0,294,1,0,cellular,28,aug,150,14,-1,0.0,unknown,0
23463,60,blue-collar,married,primary,0,1138,1,0,cellular,28,aug,116,4,-1,0.0,unknown,0
23465,39,management,married,tertiary,0,45,0,0,cellular,28,aug,148,4,-1,0.0,unknown,0
23466,58,management,married,tertiary,0,0,0,0,cellular,28,aug,67,19,-1,0.0,unknown,0
23468,34,management,married,tertiary,0,630,0,0,cellular,28,aug,54,8,-1,0.0,unknown,0
23471,44,technician,married,secondary,0,-102,0,1,cellular,28,aug,65,4,-1,0.0,unknown,0
23473,43,management,single,secondary,0,465,0,0,cellular,28,aug,78,12,-1,0.0,unknown,0
23475,55,technician,married,secondary,0,3207,0,0,cellular,28,aug,85,12,-1,0.0,unknown,0
23477,46,housemaid,married,secondary,0,505,0,0,cellular,28,aug,26,7,-1,0.0,unknown,0
23478,42,technician,married,secondary,0,29,0,0,cellular,28,aug,53,11,-1,0.0,unknown,0
23479,32,management,married,tertiary,0,678,0,0,cellular,28,aug,13,15,-1,0.0,unknown,0
23481,43,management,married,tertiary,0,228,0,0,cellular,28,aug,47,18,-1,0.0,unknown,0
23483,45,management,married,secondary,0,2873,1,0,cellular,28,aug,30,16,-1,0.0,unknown,0
23484,34,entrepreneur,married,secondary,0,456,1,1,cellular,28,aug,137,8,-1,0.0,unknown,0
23486,34,unemployed,married,tertiary,0,473,0,0,cellular,28,aug,94,11,-1,0.0,unknown,0
23489,44,entrepreneur,married,tertiary,0,3463,1,1,cellular,28,aug,210,3,-1,0.0,unknown,0
23490,51,management,married,secondary,0,1573,0,0,cellular,28,aug,72,18,-1,0.0,unknown,0
23492,52,management,married,tertiary,0,168,0,0,cellular,28,aug,165,4,-1,0.0,unknown,0
23493,57,management,married,tertiary,0,75,0,0,cellular,28,aug,260,5,-1,0.0,unknown,0
23494,36,management,divorced,tertiary,0,0,0,0,cellular,28,aug,81,4,-1,0.0,unknown,0
23495,33,technician,married,secondary,0,264,0,0,cellular,28,aug,180,4,-1,0.0,unknown,0
23496,53,services,married,secondary,1,2262,0,0,cellular,28,aug,116,8,-1,0.0,unknown,0
23497,57,management,married,tertiary,0,561,0,0,cellular,28,aug,54,8,-1,0.0,unknown,0
23500,31,management,married,tertiary,0,-6,0,0,cellular,28,aug,198,6,-1,0.0,unknown,0
23501,30,technician,single,tertiary,0,0,0,0,cellular,28,aug,262,6,-1,0.0,unknown,0
23502,56,retired,married,primary,0,556,1,0,cellular,28,aug,102,4,-1,0.0,unknown,0
23503,37,management,married,secondary,0,58,0,0,telephone,28,aug,75,20,-1,0.0,unknown,0
23505,41,management,married,tertiary,0,1559,0,0,cellular,28,aug,74,7,-1,0.0,unknown,0
23506,34,management,married,tertiary,0,3486,0,0,cellular,28,aug,23,10,-1,0.0,unknown,0
23508,40,technician,married,secondary,0,170,0,0,cellular,28,aug,12,24,-1,0.0,unknown,0
23510,41,technician,married,secondary,0,801,0,0,cellular,28,aug,65,4,-1,0.0,unknown,0
23512,37,management,married,tertiary,0,839,0,1,cellular,28,aug,87,11,-1,0.0,unknown,0
23513,33,technician,single,tertiary,0,0,0,0,cellular,28,aug,56,2,-1,0.0,unknown,0
23514,33,management,married,secondary,0,333,0,0,cellular,28,aug,80,6,-1,0.0,unknown,0
23515,52,management,married,tertiary,0,-542,0,0,cellular,28,aug,80,2,-1,0.0,unknown,0
23517,53,housemaid,married,primary,1,42,0,0,cellular,28,aug,81,4,-1,0.0,unknown,0
23519,59,management,divorced,tertiary,0,866,0,0,cellular,28,aug,46,3,-1,0.0,unknown,0
23521,34,technician,single,tertiary,1,-6,0,0,cellular,28,aug,79,8,-1,0.0,unknown,0
23522,42,management,married,secondary,0,-105,1,0,cellular,28,aug,60,2,-1,0.0,unknown,0
23523,59,management,divorced,tertiary,0,51,0,0,cellular,28,aug,129,2,-1,0.0,unknown,0
23524,42,management,single,tertiary,0,1608,0,0,cellular,28,aug,13,21,-1,0.0,unknown,0
23525,43,management,single,tertiary,0,0,0,0,cellular,28,aug,331,2,-1,0.0,unknown,0
23527,43,management,married,tertiary,0,2696,1,0,cellular,28,aug,86,10,-1,0.0,unknown,0
23528,60,retired,married,unknown,0,0,0,0,cellular,28,aug,113,2,-1,0.0,unknown,0
23530,57,retired,married,primary,0,75,0,0,cellular,28,aug,118,2,-1,0.0,unknown,0
23532,42,management,married,tertiary,0,-671,0,0,cellular,28,aug,80,2,-1,0.0,unknown,0
23533,36,management,married,tertiary,0,659,0,0,cellular,28,aug,90,13,-1,0.0,unknown,0
23534,55,housemaid,married,primary,0,1233,0,0,cellular,28,aug,97,2,-1,0.0,unknown,0
23536,49,unknown,married,secondary,0,0,0,0,cellular,28,aug,173,2,-1,0.0,unknown,0
23540,32,technician,single,secondary,0,2421,1,0,cellular,28,aug,14,8,-1,0.0,unknown,0
23541,46,technician,married,secondary,0,0,0,0,cellular,28,aug,63,2,-1,0.0,unknown,0
23544,43,technician,divorced,secondary,0,0,0,0,cellular,28,aug,192,2,-1,0.0,unknown,0
23545,50,blue-collar,married,secondary,0,326,0,0,cellular,28,aug,157,9,-1,0.0,unknown,0
23547,34,technician,married,secondary,0,1,0,0,cellular,28,aug,535,2,-1,0.0,unknown,1
23548,32,management,married,tertiary,0,0,0,0,cellular,28,aug,15,13,-1,0.0,unknown,0
23549,46,management,married,tertiary,0,-3,0,0,cellular,28,aug,205,2,-1,0.0,unknown,0
23550,31,management,married,tertiary,0,60,0,0,cellular,28,aug,302,2,-1,0.0,unknown,0
23551,45,blue-collar,married,primary,0,751,0,0,cellular,28,aug,151,4,-1,0.0,unknown,0
23552,50,services,married,secondary,0,1545,0,0,cellular,28,aug,56,8,-1,0.0,unknown,0
23553,31,admin.,married,secondary,0,23,0,0,cellular,28,aug,322,7,-1,0.0,unknown,0
23554,34,technician,single,secondary,0,0,0,0,cellular,28,aug,54,4,-1,0.0,unknown,0
23555,30,management,single,tertiary,0,20261,1,0,cellular,28,aug,81,10,-1,0.0,unknown,0
23556,59,retired,married,secondary,0,1887,0,0,cellular,28,aug,88,8,-1,0.0,unknown,0
23557,34,unemployed,single,tertiary,0,786,0,0,cellular,28,aug,122,11,-1,0.0,unknown,0
23558,44,technician,divorced,secondary,0,2179,0,0,cellular,28,aug,180,10,-1,0.0,unknown,0
23561,55,retired,married,secondary,0,185,0,0,cellular,28,aug,26,4,-1,0.0,unknown,0
23562,42,technician,divorced,secondary,0,305,1,0,cellular,28,aug,82,4,-1,0.0,unknown,0
23563,36,technician,married,secondary,0,278,0,0,cellular,28,aug,121,16,-1,0.0,unknown,0
23565,53,management,married,tertiary,0,761,0,1,cellular,28,aug,85,6,-1,0.0,unknown,0
23567,50,technician,married,secondary,0,-997,0,1,cellular,28,aug,70,7,-1,0.0,unknown,0
23568,43,technician,married,tertiary,0,80,0,0,cellular,28,aug,9,32,-1,0.0,unknown,0
23569,60,retired,married,tertiary,0,486,0,0,cellular,28,aug,139,4,-1,0.0,unknown,0
23570,42,management,single,tertiary,0,759,0,1,cellular,28,aug,105,6,-1,0.0,unknown,0
23572,38,student,married,secondary,0,140,0,0,cellular,28,aug,12,21,-1,0.0,unknown,0
23575,59,retired,married,secondary,0,0,0,0,cellular,28,aug,23,15,-1,0.0,unknown,0
23577,34,technician,married,secondary,0,0,0,0,cellular,28,aug,183,10,-1,0.0,unknown,0
23579,37,management,married,secondary,0,859,0,0,cellular,28,aug,246,15,-1,0.0,unknown,0
23580,44,management,divorced,tertiary,0,0,0,0,cellular,28,aug,70,10,-1,0.0,unknown,0
23581,30,technician,single,tertiary,0,0,0,0,cellular,28,aug,20,19,-1,0.0,unknown,0
23582,32,services,single,tertiary,0,0,0,0,cellular,28,aug,23,12,-1,0.0,unknown,0
23583,50,blue-collar,married,secondary,0,6288,0,0,cellular,28,aug,20,14,-1,0.0,unknown,0
23585,42,technician,divorced,secondary,0,37,0,0,cellular,28,aug,28,16,-1,0.0,unknown,0
23586,59,retired,married,secondary,0,0,0,0,cellular,28,aug,359,7,-1,0.0,unknown,0
23587,44,management,married,tertiary,0,217,1,0,cellular,28,aug,203,4,-1,0.0,unknown,0
23588,47,services,married,unknown,1,0,0,0,cellular,28,aug,21,22,-1,0.0,unknown,0
23590,55,admin.,married,secondary,0,0,0,0,cellular,28,aug,16,28,-1,0.0,unknown,0
23592,59,retired,married,secondary,0,82,0,0,cellular,28,aug,308,6,-1,0.0,unknown,0
23593,46,technician,single,tertiary,0,568,0,0,telephone,28,aug,51,4,-1,0.0,unknown,0
23594,44,self-employed,married,tertiary,0,134,0,0,cellular,28,aug,86,4,-1,0.0,unknown,0
23595,53,blue-collar,married,primary,0,5603,0,0,cellular,28,aug,2372,6,-1,0.0,unknown,1
23596,39,management,married,tertiary,0,0,0,0,cellular,28,aug,93,25,-1,0.0,unknown,0
23597,35,technician,divorced,secondary,0,89,0,0,cellular,28,aug,203,28,-1,0.0,unknown,0
23598,48,housemaid,married,tertiary,0,197,0,0,cellular,28,aug,256,8,-1,0.0,unknown,0
23599,36,technician,married,tertiary,0,837,0,0,cellular,28,aug,68,6,-1,0.0,unknown,0
23600,33,management,married,tertiary,0,6174,0,0,cellular,28,aug,19,14,-1,0.0,unknown,0
23601,51,services,married,unknown,0,7175,0,0,cellular,28,aug,98,14,-1,0.0,unknown,0
23604,42,technician,married,secondary,0,3,0,0,cellular,28,aug,11,26,-1,0.0,unknown,0
23605,43,management,married,tertiary,0,241,0,0,cellular,28,aug,79,10,-1,0.0,unknown,0
23606,42,services,married,secondary,0,59,0,0,cellular,28,aug,144,13,-1,0.0,unknown,0
23607,39,housemaid,married,tertiary,0,315,0,0,cellular,28,aug,53,4,-1,0.0,unknown,0
23609,52,management,married,tertiary,0,163,0,0,cellular,28,aug,638,6,-1,0.0,unknown,0
23610,31,self-employed,married,tertiary,0,81,0,0,cellular,28,aug,532,2,-1,0.0,unknown,0
23611,47,admin.,divorced,secondary,0,225,0,0,cellular,28,aug,1126,4,-1,0.0,unknown,1
23612,32,management,married,tertiary,0,864,1,0,cellular,28,aug,17,19,-1,0.0,unknown,0
23613,40,housemaid,married,primary,0,0,0,0,cellular,28,aug,16,20,-1,0.0,unknown,0
23616,43,management,divorced,tertiary,0,3327,0,0,telephone,28,aug,146,19,-1,0.0,unknown,0
23617,48,management,married,tertiary,0,0,0,0,cellular,28,aug,16,16,-1,0.0,unknown,0
23618,55,services,married,secondary,0,879,0,0,cellular,28,aug,183,8,-1,0.0,unknown,0
23619,37,technician,married,secondary,0,729,0,0,cellular,28,aug,156,8,-1,0.0,unknown,0
23623,31,management,single,tertiary,0,35,0,0,cellular,28,aug,27,16,-1,0.0,unknown,0
23624,56,retired,married,secondary,0,1333,0,0,cellular,28,aug,17,14,-1,0.0,unknown,0
23625,49,services,married,secondary,0,2420,1,0,telephone,28,aug,19,13,-1,0.0,unknown,0
23626,34,technician,married,secondary,0,0,0,0,cellular,28,aug,12,13,-1,0.0,unknown,0
23627,38,management,married,tertiary,0,173,0,0,cellular,28,aug,32,8,-1,0.0,unknown,0
23628,31,housemaid,married,tertiary,0,0,0,0,unknown,28,aug,12,15,-1,0.0,unknown,0
23629,33,technician,single,secondary,0,111,0,0,cellular,28,aug,7,23,-1,0.0,unknown,0
23630,40,technician,married,tertiary,0,84,0,0,cellular,28,aug,715,8,-1,0.0,unknown,0
23631,33,management,single,tertiary,0,0,0,0,cellular,28,aug,13,17,-1,0.0,unknown,0
23632,32,admin.,single,tertiary,0,211,0,0,cellular,28,aug,56,7,-1,0.0,unknown,0
23633,34,technician,single,secondary,0,0,0,0,cellular,28,aug,195,6,-1,0.0,unknown,0
23634,30,management,single,tertiary,0,17,0,0,cellular,28,aug,95,6,-1,0.0,unknown,0
23635,50,housemaid,married,primary,0,0,0,0,cellular,28,aug,39,4,-1,0.0,unknown,0
23636,55,management,divorced,tertiary,0,668,0,0,cellular,28,aug,25,6,-1,0.0,unknown,0
23637,60,self-employed,married,secondary,0,1690,0,0,cellular,28,aug,64,11,-1,0.0,unknown,0
23638,53,management,married,tertiary,0,37,0,0,cellular,28,aug,51,9,-1,0.0,unknown,0
23639,45,blue-collar,married,secondary,0,-183,1,1,cellular,28,aug,8,13,-1,0.0,unknown,0
23640,53,blue-collar,married,secondary,0,65,0,0,cellular,28,aug,25,18,-1,0.0,unknown,0
23641,31,management,single,tertiary,0,0,0,0,cellular,28,aug,38,16,-1,0.0,unknown,0
23642,34,technician,married,secondary,0,-173,0,0,cellular,28,aug,85,2,-1,0.0,unknown,0
23646,37,technician,married,tertiary,0,0,0,0,cellular,28,aug,76,1,-1,0.0,unknown,0
23647,45,blue-collar,married,primary,0,377,0,0,cellular,28,aug,26,23,-1,0.0,unknown,0
23648,33,self-employed,married,secondary,0,77,0,0,cellular,28,aug,958,6,-1,0.0,unknown,0
23649,33,management,single,tertiary,0,1530,0,0,cellular,28,aug,88,25,-1,0.0,unknown,0
23651,53,services,married,secondary,0,658,0,0,cellular,28,aug,18,25,-1,0.0,unknown,0
23652,52,services,married,secondary,0,1645,0,0,cellular,28,aug,248,1,-1,0.0,unknown,0
23653,32,technician,single,tertiary,0,8047,1,0,cellular,28,aug,16,13,-1,0.0,unknown,0
23654,33,technician,single,tertiary,0,436,0,0,cellular,28,aug,258,8,-1,0.0,unknown,0
23655,39,technician,married,tertiary,0,0,0,0,cellular,28,aug,13,17,-1,0.0,unknown,0
23657,51,blue-collar,married,secondary,0,279,0,0,cellular,28,aug,64,3,-1,0.0,unknown,0
23658,34,management,single,tertiary,0,4348,1,0,cellular,28,aug,373,8,-1,0.0,unknown,0
23659,35,technician,single,secondary,0,230,0,0,cellular,28,aug,104,1,-1,0.0,unknown,0
23660,30,technician,single,secondary,0,167,0,0,cellular,28,aug,35,14,-1,0.0,unknown,0
23661,52,technician,married,secondary,0,118,0,0,cellular,28,aug,16,20,-1,0.0,unknown,0
23662,48,blue-collar,married,primary,0,323,0,0,cellular,28,aug,158,10,-1,0.0,unknown,0
23663,36,technician,single,tertiary,0,97,0,0,cellular,28,aug,69,17,-1,0.0,unknown,0
23664,30,technician,divorced,secondary,0,3028,1,0,cellular,28,aug,65,5,-1,0.0,unknown,0
23665,57,retired,married,unknown,0,-157,0,0,cellular,28,aug,31,9,-1,0.0,unknown,0
23666,55,admin.,married,secondary,0,-2,0,0,cellular,28,aug,76,1,-1,0.0,unknown,0
23667,30,technician,married,tertiary,0,0,0,0,cellular,28,aug,140,9,-1,0.0,unknown,0
23668,48,housemaid,single,secondary,0,71,0,0,cellular,28,aug,97,3,-1,0.0,unknown,0
23669,45,self-employed,married,secondary,0,396,0,0,cellular,28,aug,238,1,-1,0.0,unknown,0
23670,36,management,married,tertiary,0,200,0,0,cellular,28,aug,131,1,-1,0.0,unknown,0
23671,36,technician,divorced,tertiary,0,466,0,0,cellular,28,aug,171,1,-1,0.0,unknown,0
23673,41,technician,married,secondary,0,1788,0,0,cellular,28,aug,222,1,-1,0.0,unknown,0
23674,33,management,single,tertiary,0,755,1,0,cellular,28,aug,68,12,-1,0.0,unknown,0
23675,34,technician,married,secondary,0,298,0,0,cellular,28,aug,42,10,-1,0.0,unknown,0
23676,43,management,married,tertiary,0,370,0,0,cellular,28,aug,142,5,-1,0.0,unknown,0
23678,45,self-employed,married,tertiary,0,240,0,0,cellular,28,aug,163,4,-1,0.0,unknown,0
23682,42,self-employed,married,tertiary,0,0,0,0,cellular,28,aug,35,13,-1,0.0,unknown,0
23683,52,technician,married,secondary,0,136,0,0,cellular,28,aug,88,5,-1,0.0,unknown,0
23684,40,management,married,tertiary,0,558,0,0,cellular,28,aug,50,5,-1,0.0,unknown,0
23685,53,management,divorced,tertiary,0,15,0,0,cellular,28,aug,76,5,-1,0.0,unknown,0
23686,39,technician,single,tertiary,0,1522,1,0,cellular,28,aug,15,8,-1,0.0,unknown,0
23688,34,technician,married,secondary,0,33,0,0,cellular,28,aug,259,1,-1,0.0,unknown,0
23689,35,management,single,tertiary,0,-108,1,0,cellular,28,aug,74,3,-1,0.0,unknown,0
23690,45,technician,married,secondary,0,77,0,0,cellular,28,aug,90,1,-1,0.0,unknown,0
23691,45,technician,divorced,secondary,0,12,0,0,cellular,28,aug,88,3,-1,0.0,unknown,0
23692,47,services,married,secondary,0,5,0,0,cellular,28,aug,169,1,-1,0.0,unknown,0
23694,36,technician,single,secondary,0,0,0,0,cellular,28,aug,8,13,-1,0.0,unknown,0
23695,30,technician,married,secondary,0,42,0,0,cellular,28,aug,140,3,-1,0.0,unknown,0
23696,35,technician,single,tertiary,0,0,1,0,telephone,28,aug,46,2,-1,0.0,unknown,0
23697,35,technician,married,secondary,0,-78,0,0,cellular,28,aug,102,13,-1,0.0,unknown,0
23698,44,management,married,tertiary,0,0,0,0,cellular,28,aug,43,1,-1,0.0,unknown,0
23699,34,management,single,tertiary,1,621,0,0,cellular,28,aug,205,3,-1,0.0,unknown,0
23701,41,technician,married,secondary,0,6171,0,0,cellular,28,aug,50,5,-1,0.0,unknown,0
23703,41,technician,divorced,secondary,0,475,1,0,cellular,28,aug,49,7,-1,0.0,unknown,0
23704,37,self-employed,married,tertiary,0,552,0,0,cellular,28,aug,379,1,-1,0.0,unknown,0
23705,52,blue-collar,married,secondary,0,305,0,0,cellular,28,aug,26,26,-1,0.0,unknown,0
23706,43,housemaid,married,primary,0,685,0,0,cellular,28,aug,77,7,-1,0.0,unknown,0
23708,34,technician,married,secondary,0,553,0,0,cellular,28,aug,45,12,-1,0.0,unknown,0
23709,34,management,married,tertiary,0,2032,0,0,cellular,28,aug,103,12,-1,0.0,unknown,0
23710,39,management,divorced,tertiary,0,295,0,0,cellular,28,aug,68,2,-1,0.0,unknown,0
23711,44,management,married,tertiary,0,795,0,0,cellular,28,aug,99,24,-1,0.0,unknown,0
23713,52,blue-collar,married,primary,0,-490,1,1,cellular,28,aug,74,10,-1,0.0,unknown,0
23714,40,technician,married,secondary,0,88,0,0,cellular,28,aug,214,3,-1,0.0,unknown,0
23715,47,blue-collar,married,primary,0,1480,0,0,cellular,28,aug,460,5,-1,0.0,unknown,0
23716,40,technician,married,secondary,1,0,0,0,cellular,28,aug,147,2,-1,0.0,unknown,0
23717,32,management,single,tertiary,0,813,0,0,cellular,28,aug,114,7,-1,0.0,unknown,0
23720,33,management,married,tertiary,0,968,0,1,cellular,28,aug,95,10,-1,0.0,unknown,0
23721,60,retired,married,secondary,0,4,0,0,cellular,28,aug,602,3,-1,0.0,unknown,0
23722,33,technician,married,secondary,0,2,0,0,cellular,28,aug,385,7,-1,0.0,unknown,0
23723,31,management,single,tertiary,0,0,0,0,cellular,28,aug,35,31,-1,0.0,unknown,0
23726,58,blue-collar,married,primary,0,6762,0,0,cellular,28,aug,9,25,-1,0.0,unknown,0
23728,35,management,single,tertiary,0,556,0,0,cellular,28,aug,52,8,-1,0.0,unknown,0
23729,43,technician,divorced,tertiary,0,0,0,0,cellular,28,aug,142,10,-1,0.0,unknown,0
23730,44,management,married,tertiary,0,278,0,0,cellular,28,aug,95,4,-1,0.0,unknown,0
23731,35,technician,married,secondary,0,353,0,0,cellular,28,aug,17,9,-1,0.0,unknown,0
23732,31,technician,single,tertiary,0,162,0,0,cellular,28,aug,13,9,-1,0.0,unknown,0
23733,33,technician,married,secondary,0,95,0,0,cellular,28,aug,26,19,-1,0.0,unknown,0
23735,30,technician,single,secondary,0,3,0,0,cellular,28,aug,21,6,-1,0.0,unknown,0
23737,59,retired,married,primary,0,1425,1,0,cellular,28,aug,299,3,-1,0.0,unknown,0
23739,36,management,married,tertiary,0,918,0,0,cellular,28,aug,58,8,-1,0.0,unknown,0
23741,59,retired,married,primary,0,4450,0,0,cellular,28,aug,106,3,-1,0.0,unknown,0
23742,42,technician,married,secondary,0,3501,0,0,cellular,28,aug,23,22,-1,0.0,unknown,0
23743,47,blue-collar,married,primary,0,3440,0,0,cellular,28,aug,88,10,-1,0.0,unknown,0
23745,36,technician,married,tertiary,1,63,0,0,cellular,28,aug,12,14,-1,0.0,unknown,0
23746,60,retired,married,tertiary,0,872,0,0,telephone,28,aug,37,5,-1,0.0,unknown,0
23749,34,management,single,tertiary,0,-64,1,1,cellular,28,aug,693,7,-1,0.0,unknown,0
23750,32,technician,married,secondary,0,1011,0,0,cellular,28,aug,56,10,-1,0.0,unknown,0
23751,35,technician,married,secondary,0,433,0,0,cellular,28,aug,14,16,-1,0.0,unknown,0
23752,30,technician,single,secondary,0,1286,0,0,telephone,28,aug,44,12,-1,0.0,unknown,0
23753,31,technician,single,secondary,0,3588,0,0,telephone,28,aug,64,27,-1,0.0,unknown,0
23755,35,management,married,tertiary,0,1684,1,0,cellular,28,aug,39,8,-1,0.0,unknown,0
23756,49,blue-collar,married,primary,0,592,0,0,cellular,28,aug,133,15,-1,0.0,unknown,0
23758,32,technician,married,secondary,0,-213,1,0,cellular,28,aug,310,7,-1,0.0,unknown,0
23760,30,management,married,tertiary,0,1239,0,0,cellular,28,aug,125,5,-1,0.0,unknown,0
23766,46,technician,married,secondary,0,292,0,1,cellular,28,aug,7,13,-1,0.0,unknown,0
23767,43,management,single,tertiary,0,946,0,0,telephone,28,aug,40,1,-1,0.0,unknown,0
23768,41,technician,divorced,secondary,0,195,0,0,cellular,28,aug,260,1,-1,0.0,unknown,0
23770,48,blue-collar,married,primary,0,266,0,0,telephone,28,aug,58,5,-1,0.0,unknown,0
23771,60,technician,divorced,secondary,0,-50,0,0,cellular,28,aug,433,12,-1,0.0,unknown,0
23774,58,retired,married,tertiary,0,1326,0,0,cellular,28,aug,201,1,-1,0.0,unknown,0
23776,39,management,married,tertiary,0,-17,1,1,cellular,28,aug,908,1,-1,0.0,unknown,1
23778,32,technician,married,secondary,0,963,0,0,cellular,28,aug,15,13,-1,0.0,unknown,0
